id,case_id,title,href
22079,55184,"Oral Argument - January 20, 2004",https://api.oyez.org/case_media/oral_argument_audio/22079
22119,55185,"Oral Argument - March 23, 2004",https://api.oyez.org/case_media/oral_argument_audio/22119
22784,55186,"Oral Argument - January 12, 2004",https://api.oyez.org/case_media/oral_argument_audio/22784
22650,55187,"Oral Argument - December 10, 2003",https://api.oyez.org/case_media/oral_argument_audio/22650
22483,55188,"Oral Argument - January 21, 2004",https://api.oyez.org/case_media/oral_argument_audio/22483
22093,55189,"Oral Argument - March 02, 2004",https://api.oyez.org/case_media/oral_argument_audio/22093
21531,55190,"Oral Argument - November 12, 2003",https://api.oyez.org/case_media/oral_argument_audio/21531
23512,55191,"Oral Argument - March 02, 2004",https://api.oyez.org/case_media/oral_argument_audio/23512
21856,55192,"Oral Argument - November 10, 2003",https://api.oyez.org/case_media/oral_argument_audio/21856
22514,55193,"Oral Argument - April 21, 2004",https://api.oyez.org/case_media/oral_argument_audio/22514
23572,55194,"Oral Argument - March 29, 2004",https://api.oyez.org/case_media/oral_argument_audio/23572
22009,55196,"Oral Argument - October 07, 2003",https://api.oyez.org/case_media/oral_argument_audio/22009
22209,55197,"Oral Argument - December 01, 2003",https://api.oyez.org/case_media/oral_argument_audio/22209
21615,55198,"Oral Argument - April 19, 2004",https://api.oyez.org/case_media/oral_argument_audio/21615
21982,55199,"Oral Argument - March 30, 2004",https://api.oyez.org/case_media/oral_argument_audio/21982
23161,55200,"Oral Argument - December 03, 2003",https://api.oyez.org/case_media/oral_argument_audio/23161
22741,55201,"Oral Argument - January 13, 2004",https://api.oyez.org/case_media/oral_argument_audio/22741
21672,55202,"Oral Argument - October 15, 2003",https://api.oyez.org/case_media/oral_argument_audio/21672
21471,55203,"Oral Argument - December 08, 2004",https://api.oyez.org/case_media/oral_argument_audio/21471
21444,55204,"Oral Argument - March 22, 2005",https://api.oyez.org/case_media/oral_argument_audio/21444
21548,55205,"Oral Argument - March 02, 2005",https://api.oyez.org/case_media/oral_argument_audio/21548
22727,55206,"Oral Argument - January 18, 2005",https://api.oyez.org/case_media/oral_argument_audio/22727
23062,55207,"Oral Argument - October 12, 2004",https://api.oyez.org/case_media/oral_argument_audio/23062
22168,55208,"Oral Argument - October 06, 2004",https://api.oyez.org/case_media/oral_argument_audio/22168
22024,55209,"Oral Argument - November 01, 2004",https://api.oyez.org/case_media/oral_argument_audio/22024
21652,55210,"Oral Argument - February 28, 2005",https://api.oyez.org/case_media/oral_argument_audio/21652
22367,55211,"Oral Argument - December 01, 2004",https://api.oyez.org/case_media/oral_argument_audio/22367
22825,55212,"Oral Argument - November 03, 2004",https://api.oyez.org/case_media/oral_argument_audio/22825
22316,55213,"Oral Argument - April 19, 2005",https://api.oyez.org/case_media/oral_argument_audio/22316
22848,55214,"Oral Argument - March 28, 2005",https://api.oyez.org/case_media/oral_argument_audio/22848
23105,55215,"Oral Argument - April 25, 2005",https://api.oyez.org/case_media/oral_argument_audio/23105
21815,55216,"Oral Argument - February 23, 2005",https://api.oyez.org/case_media/oral_argument_audio/21815
22500,55218,"Oral Argument - November 02, 2004",https://api.oyez.org/case_media/oral_argument_audio/22500
22579,55219,"Oral Argument - November 10, 2004",https://api.oyez.org/case_media/oral_argument_audio/22579
22964,55220,"Oral Argument - November 09, 2004",https://api.oyez.org/case_media/oral_argument_audio/22964
21681,55223,"Oral Argument - March 28, 2005",https://api.oyez.org/case_media/oral_argument_audio/21681
22633,55225,"Oral Argument - October 05, 2004",https://api.oyez.org/case_media/oral_argument_audio/22633
22794,55227,"Oral Argument - April 18, 2005",https://api.oyez.org/case_media/oral_argument_audio/22794
21688,55228,"Oral Argument - October 05, 2004",https://api.oyez.org/case_media/oral_argument_audio/21688
21537,55229,"Oral Argument - October 04, 2004",https://api.oyez.org/case_media/oral_argument_audio/21537
22539,55230,"Oral Argument - February 23, 2005",https://api.oyez.org/case_media/oral_argument_audio/22539
22559,55231,"Oral Argument - January 11, 2005",https://api.oyez.org/case_media/oral_argument_audio/22559
23152,55232,"Oral Argument - November 29, 2004",https://api.oyez.org/case_media/oral_argument_audio/23152
21307,55233,"Oral Argument - March 30, 2005",https://api.oyez.org/case_media/oral_argument_audio/21307
21504,55234,"Oral Argument - April 26, 2005",https://api.oyez.org/case_media/oral_argument_audio/21504
22881,55235,"Oral Argument - January 19, 2005",https://api.oyez.org/case_media/oral_argument_audio/22881
21689,55237,"Oral Argument - January 19, 2005",https://api.oyez.org/case_media/oral_argument_audio/21689
22062,55238,"Oral Argument - March 01, 2005",https://api.oyez.org/case_media/oral_argument_audio/22062
22585,55239,"Oral Argument - March 29, 2005",https://api.oyez.org/case_media/oral_argument_audio/22585
22103,55240,"Oral Argument - February 22, 2005",https://api.oyez.org/case_media/oral_argument_audio/22103
22332,55241,"Oral Argument - April 20, 2005",https://api.oyez.org/case_media/oral_argument_audio/22332
22290,55243,"Oral Argument - April 25, 2005",https://api.oyez.org/case_media/oral_argument_audio/22290
22803,55244,"Oral Argument - January 10, 2005",https://api.oyez.org/case_media/oral_argument_audio/22803
21523,55245,"Oral Argument - December 07, 2004",https://api.oyez.org/case_media/oral_argument_audio/21523
22511,55246,"Oral Argument - March 22, 2005",https://api.oyez.org/case_media/oral_argument_audio/22511
21453,55247,"Oral Argument - April 27, 2005",https://api.oyez.org/case_media/oral_argument_audio/21453
21827,55248,"Oral Argument - January 11, 2005",https://api.oyez.org/case_media/oral_argument_audio/21827
23079,55249,"Oral Argument - November 30, 2004",https://api.oyez.org/case_media/oral_argument_audio/23079
21813,55250,"Oral Argument - February 22, 2005",https://api.oyez.org/case_media/oral_argument_audio/21813
22508,55251,"Oral Argument - October 06, 2004",https://api.oyez.org/case_media/oral_argument_audio/22508
22725,55252,"Oral Argument - March 21, 2005",https://api.oyez.org/case_media/oral_argument_audio/22725
21589,55253,"Oral Argument - November 01, 2004",https://api.oyez.org/case_media/oral_argument_audio/21589
23691,55254,"Oral Argument - December 07, 2004",https://api.oyez.org/case_media/oral_argument_audio/23691
22591,55255,"Oral Argument - April 18, 2005",https://api.oyez.org/case_media/oral_argument_audio/22591
22383,55256,"Oral Argument - January 12, 2005",https://api.oyez.org/case_media/oral_argument_audio/22383
22453,55257,"Oral Argument - December 08, 2004",https://api.oyez.org/case_media/oral_argument_audio/22453
22637,55258,"Oral Argument - April 26, 2005",https://api.oyez.org/case_media/oral_argument_audio/22637
22799,55259,"Oral Argument - December 01, 2004",https://api.oyez.org/case_media/oral_argument_audio/22799
21657,55260,"Oral Argument - February 28, 2005",https://api.oyez.org/case_media/oral_argument_audio/21657
23679,55261,"Oral Argument - January 12, 2005",https://api.oyez.org/case_media/oral_argument_audio/23679
22523,55262,"Oral Argument - March 01, 2005",https://api.oyez.org/case_media/oral_argument_audio/22523
23557,55263,"Oral Argument - November 08, 2004",https://api.oyez.org/case_media/oral_argument_audio/23557
22645,55264,"Oral Argument - April 19, 2005",https://api.oyez.org/case_media/oral_argument_audio/22645
22658,55265,"Oral Argument - November 30, 2004",https://api.oyez.org/case_media/oral_argument_audio/22658
22435,55266,"Oral Argument - October 13, 2004",https://api.oyez.org/case_media/oral_argument_audio/22435
21977,55267,"Oral Argument - November 03, 2004",https://api.oyez.org/case_media/oral_argument_audio/21977
22333,55268,"Oral Argument - November 08, 2004",https://api.oyez.org/case_media/oral_argument_audio/22333
22899,55269,"Oral Argument - November 02, 2004",https://api.oyez.org/case_media/oral_argument_audio/22899
23091,55270,"Oral Argument - March 02, 2005",https://api.oyez.org/case_media/oral_argument_audio/23091
22150,55271,"Oral Argument - March 21, 2005",https://api.oyez.org/case_media/oral_argument_audio/22150
21668,55272,"Oral Argument - November 10, 2004",https://api.oyez.org/case_media/oral_argument_audio/21668
21880,55273,"Oral Argument - January 18, 2005",https://api.oyez.org/case_media/oral_argument_audio/21880
23513,55274,"Oral Argument - March 29, 2005",https://api.oyez.org/case_media/oral_argument_audio/23513
21984,55275,"Oral Argument - November 09, 2004",https://api.oyez.org/case_media/oral_argument_audio/21984
22622,55277,"Oral Argument - October 12, 2004",https://api.oyez.org/case_media/oral_argument_audio/22622
21343,55278,"Oral Argument - April 20, 2005",https://api.oyez.org/case_media/oral_argument_audio/21343
23002,55279,"Oral Argument - October 04, 2004",https://api.oyez.org/case_media/oral_argument_audio/23002
23548,55280,"Oral Argument - November 29, 2004",https://api.oyez.org/case_media/oral_argument_audio/23548
22034,55281,"Oral Argument - October 13, 2004",https://api.oyez.org/case_media/oral_argument_audio/22034
21764,55282,"Oral Argument - January 10, 2005",https://api.oyez.org/case_media/oral_argument_audio/21764
21584,55283,"Oral Argument - December 06, 2004",https://api.oyez.org/case_media/oral_argument_audio/21584
21470,55284,"Oral Argument - December 06, 2004",https://api.oyez.org/case_media/oral_argument_audio/21470
21597,55286,"Oral Argument - April 17, 2006",https://api.oyez.org/case_media/oral_argument_audio/21597
22904,55288,"Oral Argument - February 21, 2006",https://api.oyez.org/case_media/oral_argument_audio/22904
22822,55289,"Oral Argument - March 01, 2006",https://api.oyez.org/case_media/oral_argument_audio/22822
22328,55291,"Oral Argument - March 20, 2006",https://api.oyez.org/case_media/oral_argument_audio/22328
22091,55292,"Oral Argument - April 26, 2006",https://api.oyez.org/case_media/oral_argument_audio/22091
21879,55293,"Oral Argument - October 03, 2005",https://api.oyez.org/case_media/oral_argument_audio/21879
21380,55294,"Oral Argument - November 29, 2005",https://api.oyez.org/case_media/oral_argument_audio/21380
22340,55295,"Oral Argument - January 10, 2006",https://api.oyez.org/case_media/oral_argument_audio/22340
22547,55296,"Oral Argument - January 18, 2006",https://api.oyez.org/case_media/oral_argument_audio/22547
23001,55297,"Oral Argument - November 28, 2005",https://api.oyez.org/case_media/oral_argument_audio/23001
22531,55298,"Oral Argument - November 28, 2005",https://api.oyez.org/case_media/oral_argument_audio/22531
23053,55299,"Oral Argument - March 29, 2006",https://api.oyez.org/case_media/oral_argument_audio/23053
22925,55300,"Oral Argument - January 11, 2006",https://api.oyez.org/case_media/oral_argument_audio/22925
22815,55302,"Oral Argument - November 30, 2005",https://api.oyez.org/case_media/oral_argument_audio/22815
21543,55303,"Oral Argument - November 07, 2005",https://api.oyez.org/case_media/oral_argument_audio/21543
21746,55304,"Oral Argument - October 31, 2005",https://api.oyez.org/case_media/oral_argument_audio/21746
22629,55305,"Oral Argument - April 18, 2006",https://api.oyez.org/case_media/oral_argument_audio/22629
22792,55306,"Oral Argument - February 22, 2006",https://api.oyez.org/case_media/oral_argument_audio/22792
22583,55307,"Oral Argument - March 28, 2006",https://api.oyez.org/case_media/oral_argument_audio/22583
22820,55308,"Oral Argument - November 02, 2005",https://api.oyez.org/case_media/oral_argument_audio/22820
21702,55310,"Oral Argument - April 25, 2006",https://api.oyez.org/case_media/oral_argument_audio/21702
22601,55311,"Oral Argument - December 07, 2005",https://api.oyez.org/case_media/oral_argument_audio/22601
21579,55312,"Oral Argument - November 02, 2005",https://api.oyez.org/case_media/oral_argument_audio/21579
21817,55313,"Oral Argument - October 03, 2005",https://api.oyez.org/case_media/oral_argument_audio/21817
21574,55314,"Oral Argument - December 05, 2005",https://api.oyez.org/case_media/oral_argument_audio/21574
22300,55315,"Oral Argument - February 28, 2006",https://api.oyez.org/case_media/oral_argument_audio/22300
22094,55317,"Oral Argument - March 21, 2006",https://api.oyez.org/case_media/oral_argument_audio/22094
21673,55318,"Oral Argument - March 28, 2006",https://api.oyez.org/case_media/oral_argument_audio/21673
22620,55319,"Oral Argument - March 27, 2006",https://api.oyez.org/case_media/oral_argument_audio/22620
22010,55320,"Oral Argument - January 17, 2006",https://api.oyez.org/case_media/oral_argument_audio/22010
22105,55321,"Oral Argument - April 26, 2006",https://api.oyez.org/case_media/oral_argument_audio/22105
21399,55322,"Oral Reargument - March 21, 2006",https://api.oyez.org/case_media/oral_argument_audio/21399
21993,55322,"Oral Argument - October 12, 2005",https://api.oyez.org/case_media/oral_argument_audio/21993
23146,55324,"Oral Argument - October 05, 2005",https://api.oyez.org/case_media/oral_argument_audio/23146
21716,55325,"Oral Argument - October 05, 2005",https://api.oyez.org/case_media/oral_argument_audio/21716
21920,55326,"Oral Argument - February 21, 2006",https://api.oyez.org/case_media/oral_argument_audio/21920
22204,55327,"Oral Argument - November 01, 2005",https://api.oyez.org/case_media/oral_argument_audio/22204
21289,55328,"Oral Argument - November 08, 2005",https://api.oyez.org/case_media/oral_argument_audio/21289
22326,55329,"Oral Argument - January 11, 2006",https://api.oyez.org/case_media/oral_argument_audio/22326
22931,55330,"Oral Argument - February 27, 2006",https://api.oyez.org/case_media/oral_argument_audio/22931
22635,55332,"Oral Argument - November 09, 2005",https://api.oyez.org/case_media/oral_argument_audio/22635
23100,55333,"Oral Argument - January 17, 2006",https://api.oyez.org/case_media/oral_argument_audio/23100
24075,55334,No oral argument,https://api.oyez.org/case_media/oral_argument_audio/24075
22653,55335,"Oral Argument - March 21, 2006",https://api.oyez.org/case_media/oral_argument_audio/22653
21644,55336,"Oral Argument - December 06, 2005",https://api.oyez.org/case_media/oral_argument_audio/21644
21325,55337,"Oral Argument - December 07, 2005",https://api.oyez.org/case_media/oral_argument_audio/21325
23051,55337,"Oral Reargument - April 25, 2006",https://api.oyez.org/case_media/oral_argument_audio/23051
22125,55338,"Oral Argument - April 19, 2006",https://api.oyez.org/case_media/oral_argument_audio/22125
22201,55339,"Oral Argument - April 24, 2006",https://api.oyez.org/case_media/oral_argument_audio/22201
22994,55340,"Oral Argument - March 01, 2006",https://api.oyez.org/case_media/oral_argument_audio/22994
21492,55341,"Oral Argument - February 22, 2006",https://api.oyez.org/case_media/oral_argument_audio/21492
21684,55342,"Oral Argument - December 06, 2005",https://api.oyez.org/case_media/oral_argument_audio/21684
21842,55343,"Oral Argument - February 27, 2006",https://api.oyez.org/case_media/oral_argument_audio/21842
22798,55344,"Oral Argument - January 18, 2006",https://api.oyez.org/case_media/oral_argument_audio/22798
23009,55345,"Oral Argument - October 31, 2005",https://api.oyez.org/case_media/oral_argument_audio/23009
22464,55346,"Oral Argument - November 08, 2005",https://api.oyez.org/case_media/oral_argument_audio/22464
22724,55347,"Oral Argument - March 01, 2006",https://api.oyez.org/case_media/oral_argument_audio/22724
22732,55348,"Oral Argument - April 19, 2006",https://api.oyez.org/case_media/oral_argument_audio/22732
22317,55349,"Oral Argument - November 30, 2005",https://api.oyez.org/case_media/oral_argument_audio/22317
21826,55351,"Oral Argument - April 17, 2006",https://api.oyez.org/case_media/oral_argument_audio/21826
21970,55352,"Oral Argument - February 28, 2006",https://api.oyez.org/case_media/oral_argument_audio/21970
21686,55353,"Oral Argument - October 11, 2005",https://api.oyez.org/case_media/oral_argument_audio/21686
21719,55354,"Oral Argument - November 29, 2005",https://api.oyez.org/case_media/oral_argument_audio/21719
22898,55356,"Oral Argument - March 27, 2006",https://api.oyez.org/case_media/oral_argument_audio/22898
22400,55357,"Oral Argument - April 24, 2006",https://api.oyez.org/case_media/oral_argument_audio/22400
24073,55359,No oral argument,https://api.oyez.org/case_media/oral_argument_audio/24073
21946,55360,"Oral Argument - January 10, 2006",https://api.oyez.org/case_media/oral_argument_audio/21946
21569,55361,"Oral Argument - November 01, 2005",https://api.oyez.org/case_media/oral_argument_audio/21569
22142,55362,"Oral Argument - March 22, 2006",https://api.oyez.org/case_media/oral_argument_audio/22142
21337,55363,"Oral Argument - October 11, 2005",https://api.oyez.org/case_media/oral_argument_audio/21337
21430,55364,"Oral Argument - March 29, 2006",https://api.oyez.org/case_media/oral_argument_audio/21430
21573,55365,"Oral Reargument - May 18, 2006",https://api.oyez.org/case_media/oral_argument_audio/21573
22767,55365,"Oral Argument - January 09, 2006",https://api.oyez.org/case_media/oral_argument_audio/22767
21445,55366,"Oral Argument - November 09, 2005",https://api.oyez.org/case_media/oral_argument_audio/21445
22116,55367,"Oral Argument - April 25, 2006",https://api.oyez.org/case_media/oral_argument_audio/22116
22184,55368,"Oral Argument - March 22, 2006",https://api.oyez.org/case_media/oral_argument_audio/22184
21565,55370,"Oral Argument - March 20, 2006",https://api.oyez.org/case_media/oral_argument_audio/21565
24074,55371,No oral argument,https://api.oyez.org/case_media/oral_argument_audio/24074
22874,55373,"Oral Argument - October 12, 2005",https://api.oyez.org/case_media/oral_argument_audio/22874
23010,55374,"Oral Argument - April 18, 2006",https://api.oyez.org/case_media/oral_argument_audio/23010
23027,55375,"Oral Argument - December 05, 2005",https://api.oyez.org/case_media/oral_argument_audio/23027
22834,55380,"Oral Argument - March 20, 2007",https://api.oyez.org/case_media/oral_argument_audio/22834
21595,55381,"Oral Argument - January 09, 2007",https://api.oyez.org/case_media/oral_argument_audio/21595
22941,55382,"Oral Argument - April 16, 2007",https://api.oyez.org/case_media/oral_argument_audio/22941
21861,55383,"Oral Argument - November 07, 2006",https://api.oyez.org/case_media/oral_argument_audio/21861
22839,55384,"Oral Argument - January 09, 2007",https://api.oyez.org/case_media/oral_argument_audio/22839
22484,55386,"Oral Argument - October 11, 2006",https://api.oyez.org/case_media/oral_argument_audio/22484
22224,55387,"Oral Argument - April 17, 2007",https://api.oyez.org/case_media/oral_argument_audio/22224
22578,55388,"Oral Argument - October 31, 2006",https://api.oyez.org/case_media/oral_argument_audio/22578
22679,55389,"Oral Argument - October 03, 2006",https://api.oyez.org/case_media/oral_argument_audio/22679
21987,55390,"Oral Argument - November 29, 2006",https://api.oyez.org/case_media/oral_argument_audio/21987
22330,55391,"Oral Argument - January 10, 2007",https://api.oyez.org/case_media/oral_argument_audio/22330
21829,55393,"Oral Argument - February 28, 2007",https://api.oyez.org/case_media/oral_argument_audio/21829
22011,55394,"Oral Argument - March 21, 2007",https://api.oyez.org/case_media/oral_argument_audio/22011
21416,55395,"Oral Argument - December 04, 2006",https://api.oyez.org/case_media/oral_argument_audio/21416
22818,55396,"Oral Argument - April 16, 2007",https://api.oyez.org/case_media/oral_argument_audio/22818
21967,55397,"Oral Argument - April 17, 2007",https://api.oyez.org/case_media/oral_argument_audio/21967
24077,55398,No oral argument,https://api.oyez.org/case_media/oral_argument_audio/24077
22222,55399,"Oral Argument - November 06, 2006",https://api.oyez.org/case_media/oral_argument_audio/22222
21933,55400,"Oral Argument - February 20, 2007",https://api.oyez.org/case_media/oral_argument_audio/21933
22470,55401,"Oral Argument - April 18, 2007",https://api.oyez.org/case_media/oral_argument_audio/22470
21818,55402,"Oral Argument - April 23, 2007",https://api.oyez.org/case_media/oral_argument_audio/21818
22714,55404,"Oral Argument - October 04, 2006",https://api.oyez.org/case_media/oral_argument_audio/22714
22913,55405,"Oral Argument - December 05, 2006",https://api.oyez.org/case_media/oral_argument_audio/22913
22475,55406,"Oral Argument - March 26, 2007",https://api.oyez.org/case_media/oral_argument_audio/22475
22280,55407,"Oral Argument - February 26, 2007",https://api.oyez.org/case_media/oral_argument_audio/22280
22039,55408,"Oral Argument - April 24, 2007",https://api.oyez.org/case_media/oral_argument_audio/22039
21728,55409,"Oral Argument - February 21, 2007",https://api.oyez.org/case_media/oral_argument_audio/21728
22802,55410,"Oral Argument - April 18, 2007",https://api.oyez.org/case_media/oral_argument_audio/22802
22446,55411,"Oral Argument - November 28, 2006",https://api.oyez.org/case_media/oral_argument_audio/22446
22562,55412,"Oral Argument - April 25, 2007",https://api.oyez.org/case_media/oral_argument_audio/22562
21527,55413,"Oral Argument - November 01, 2006",https://api.oyez.org/case_media/oral_argument_audio/21527
22102,55414,"Oral Argument - October 11, 2006",https://api.oyez.org/case_media/oral_argument_audio/22102
21620,55415,"Oral Argument - November 07, 2006",https://api.oyez.org/case_media/oral_argument_audio/21620
21338,55416,"Oral Argument - February 20, 2007",https://api.oyez.org/case_media/oral_argument_audio/21338
21695,55417,"Oral Argument - October 04, 2006",https://api.oyez.org/case_media/oral_argument_audio/21695
22850,55418,"Oral Argument - December 05, 2006",https://api.oyez.org/case_media/oral_argument_audio/22850
22257,55419,"Oral Argument - October 30, 2006",https://api.oyez.org/case_media/oral_argument_audio/22257
24076,55420,No oral argument,https://api.oyez.org/case_media/oral_argument_audio/24076
22999,55421,"Oral Argument - November 01, 2006",https://api.oyez.org/case_media/oral_argument_audio/22999
22797,55422,"Oral Argument - March 19, 2007",https://api.oyez.org/case_media/oral_argument_audio/22797
23063,55423,"Oral Argument - January 16, 2007",https://api.oyez.org/case_media/oral_argument_audio/23063
22395,55424,"Oral Argument - January 08, 2007",https://api.oyez.org/case_media/oral_argument_audio/22395
21902,55425,"Oral Argument - November 08, 2006",https://api.oyez.org/case_media/oral_argument_audio/21902
22361,55426,"Oral Argument - January 16, 2007",https://api.oyez.org/case_media/oral_argument_audio/22361
22309,55427,"Oral Argument - January 10, 2007",https://api.oyez.org/case_media/oral_argument_audio/22309
22268,55428,"Oral Argument - February 26, 2007",https://api.oyez.org/case_media/oral_argument_audio/22268
22566,55429,"Oral Argument - November 27, 2006",https://api.oyez.org/case_media/oral_argument_audio/22566
21768,55430,"Oral Argument - October 30, 2006",https://api.oyez.org/case_media/oral_argument_audio/21768
21945,55432,"Oral Argument - January 17, 2007",https://api.oyez.org/case_media/oral_argument_audio/21945
22595,55433,"Oral Argument - April 23, 2007",https://api.oyez.org/case_media/oral_argument_audio/22595
21678,55434,"Oral Argument - October 10, 2006",https://api.oyez.org/case_media/oral_argument_audio/21678
21323,55435,"Oral Argument - March 28, 2007",https://api.oyez.org/case_media/oral_argument_audio/21323
22352,55436,"Oral Argument - April 24, 2007",https://api.oyez.org/case_media/oral_argument_audio/22352
21393,55437,"Oral Argument - March 19, 2007",https://api.oyez.org/case_media/oral_argument_audio/21393
22302,55438,"Oral Argument - November 08, 2006",https://api.oyez.org/case_media/oral_argument_audio/22302
22299,55439,"Oral Argument - October 10, 2006",https://api.oyez.org/case_media/oral_argument_audio/22299
22430,55440,"Oral Argument - April 24, 2007",https://api.oyez.org/case_media/oral_argument_audio/22430
22211,55441,"Oral Argument - April 17, 2007",https://api.oyez.org/case_media/oral_argument_audio/22211
22756,55443,"Oral Argument - October 31, 2006",https://api.oyez.org/case_media/oral_argument_audio/22756
23181,55444,"Oral Argument - March 27, 2007",https://api.oyez.org/case_media/oral_argument_audio/23181
22548,55445,"Oral Argument - October 10, 2006",https://api.oyez.org/case_media/oral_argument_audio/22548
22618,55446,"Oral Argument - February 27, 2007",https://api.oyez.org/case_media/oral_argument_audio/22618
22630,55447,"Oral Argument - January 08, 2007",https://api.oyez.org/case_media/oral_argument_audio/22630
22821,55448,"Oral Argument - March 26, 2007",https://api.oyez.org/case_media/oral_argument_audio/22821
22748,55449,"Oral Argument - November 27, 2006",https://api.oyez.org/case_media/oral_argument_audio/22748
21972,55450,"Oral Argument - November 28, 2006",https://api.oyez.org/case_media/oral_argument_audio/21972
22463,55451,"Oral Argument - November 06, 2006",https://api.oyez.org/case_media/oral_argument_audio/22463
21862,55452,"Oral Argument - April 25, 2007",https://api.oyez.org/case_media/oral_argument_audio/21862
22481,55453,"Oral Argument - October 03, 2006",https://api.oyez.org/case_media/oral_argument_audio/22481
21317,55454,"Oral Argument - November 29, 2006",https://api.oyez.org/case_media/oral_argument_audio/21317
22878,55455,"Oral Argument - January 17, 2007",https://api.oyez.org/case_media/oral_argument_audio/22878
21328,55456,"Oral Argument - December 04, 2006",https://api.oyez.org/case_media/oral_argument_audio/21328
22255,55457,"Oral Argument - April 23, 2007",https://api.oyez.org/case_media/oral_argument_audio/22255
22130,55458,"Oral Argument - October 31, 2007",https://api.oyez.org/case_media/oral_argument_audio/22130
21613,55459,"Oral Argument - November 06, 2007",https://api.oyez.org/case_media/oral_argument_audio/21613
22020,55460,"Oral Argument - January 07, 2008",https://api.oyez.org/case_media/oral_argument_audio/22020
22282,55461,"Oral Argument - February 26, 2008",https://api.oyez.org/case_media/oral_argument_audio/22282
21655,55462,"Oral Argument - November 26, 2007",https://api.oyez.org/case_media/oral_argument_audio/21655
23120,55463,"Oral Argument - January 08, 2008",https://api.oyez.org/case_media/oral_argument_audio/23120
24078,55464,No oral argument,https://api.oyez.org/case_media/oral_argument_audio/24078
22202,55465,"Oral Argument - October 29, 2007",https://api.oyez.org/case_media/oral_argument_audio/22202
21849,55466,"Oral Argument - March 25, 2008",https://api.oyez.org/case_media/oral_argument_audio/21849
22385,55467,"Oral Argument - March 25, 2008",https://api.oyez.org/case_media/oral_argument_audio/22385
22533,55468,"Oral Argument - November 28, 2007",https://api.oyez.org/case_media/oral_argument_audio/22533
23186,55469,"Oral Argument - April 22, 2008",https://api.oyez.org/case_media/oral_argument_audio/23186
22283,55470,"Oral Argument - March 17, 2008",https://api.oyez.org/case_media/oral_argument_audio/22283
21742,55471,"Oral Argument - January 09, 2008",https://api.oyez.org/case_media/oral_argument_audio/21742
22433,55472,"Oral Argument - April 23, 2008",https://api.oyez.org/case_media/oral_argument_audio/22433
21782,55473,"Oral Argument - April 14, 2008",https://api.oyez.org/case_media/oral_argument_audio/21782
23176,55474,"Oral Argument - October 02, 2007",https://api.oyez.org/case_media/oral_argument_audio/23176
22782,55475,"Oral Argument - December 04, 2007",https://api.oyez.org/case_media/oral_argument_audio/22782
22147,55477,"Oral Argument - December 04, 2007",https://api.oyez.org/case_media/oral_argument_audio/22147
22612,55478,"Oral Argument - February 19, 2008",https://api.oyez.org/case_media/oral_argument_audio/22612
22939,55479,"Oral Argument - January 15, 2008",https://api.oyez.org/case_media/oral_argument_audio/22939
22164,55480,"Oral Argument - April 23, 2008",https://api.oyez.org/case_media/oral_argument_audio/22164
22950,55481,"Oral Argument - January 16, 2008",https://api.oyez.org/case_media/oral_argument_audio/22950
22616,55482,"Oral Argument - October 10, 2007",https://api.oyez.org/case_media/oral_argument_audio/22616
22627,55483,"Oral Argument - February 25, 2008",https://api.oyez.org/case_media/oral_argument_audio/22627
22947,55485,"Oral Argument - November 27, 2007",https://api.oyez.org/case_media/oral_argument_audio/22947
22611,55486,"Oral Argument - October 29, 2007",https://api.oyez.org/case_media/oral_argument_audio/22611
21400,55487,"Oral Argument - February 27, 2008",https://api.oyez.org/case_media/oral_argument_audio/21400
23085,55488,"Oral Argument - January 09, 2008",https://api.oyez.org/case_media/oral_argument_audio/23085
22362,55489,"Oral Argument - March 26, 2008",https://api.oyez.org/case_media/oral_argument_audio/22362
22521,55490,"Oral Argument - March 18, 2008",https://api.oyez.org/case_media/oral_argument_audio/22521
21389,55491,"Oral Argument - January 07, 2008",https://api.oyez.org/case_media/oral_argument_audio/21389
22681,55493,"Oral Argument - December 03, 2007",https://api.oyez.org/case_media/oral_argument_audio/22681
22301,55494,"Oral Argument - October 01, 2007",https://api.oyez.org/case_media/oral_argument_audio/22301
22439,55495,"Oral Argument - March 24, 2008",https://api.oyez.org/case_media/oral_argument_audio/22439
22052,55496,"Oral Argument - January 08, 2008",https://api.oyez.org/case_media/oral_argument_audio/22052
21598,55497,"Oral Argument - April 15, 2008",https://api.oyez.org/case_media/oral_argument_audio/21598
22135,55498,"Oral Argument - December 05, 2007",https://api.oyez.org/case_media/oral_argument_audio/22135
21897,55499,"Oral Argument - November 05, 2007",https://api.oyez.org/case_media/oral_argument_audio/21897
21302,55500,"Oral Argument - April 21, 2008",https://api.oyez.org/case_media/oral_argument_audio/21302
21921,55501,"Oral Argument - March 19, 2008",https://api.oyez.org/case_media/oral_argument_audio/21921
22193,55504,"Oral Argument - April 16, 2008",https://api.oyez.org/case_media/oral_argument_audio/22193
21632,55505,"Oral Argument - October 03, 2007",https://api.oyez.org/case_media/oral_argument_audio/21632
22644,55506,"Oral Argument - October 30, 2007",https://api.oyez.org/case_media/oral_argument_audio/22644
21651,55507,"Oral Argument - March 24, 2008",https://api.oyez.org/case_media/oral_argument_audio/21651
22696,55508,"Oral Argument - February 25, 2008",https://api.oyez.org/case_media/oral_argument_audio/22696
